北京众成国际旅行社有限公司,150-500人,未融资,北京,['旅游顾问'],3-6千/月,[],"['\n        岗位职责:\n', '1.熟悉公司产品体系，负责公司全部旅游产品的销售及推广;\n', '2.根据公司的营销计划，执行公司销售活动，完成部门规定的销售任务;\n', '3.幵拓新市场，发展新客户，维护老客户，增加公司旅游产品销售范围;\n', '4.负责渠道客户的维护，积极收集客户的反馈信息，并主动配合各部门解决问题。\n', '任职资格:\n', '1.有旅游销售或者金融销售工作经验者优先\n', '2、性格开朗，为入热情，对工作有高度的责任心，具备良好的团队精神和不断开拓进取的精神;\n', '3、热爱销售工作，善于与人沟通，较强的语言表达能力和独立解决问题的销售能力,具备一定的商务洽谈及社交能力;\n', '4、吃苦耐劳，愿意在旅游行业内发展，并想挑战高薪证明自己能力者;\n', '5、努力完成 上级交代的任务\n', '（欢迎广大优秀应届毕业生投递）\n', '备注：入职需上一个公司离职证明\n        ']"
蜜蜂生活（武汉）信息技术有限公司,50-150人,不需要融资,武汉,['飞猪酒店签约实习生（在校生...'],3-5千/月,"['\xa0 \xa0 \xa0 \xa0蜜蜂生活（武汉）信息技术有限公司成立于2016年3月（以下简称：蜜蜂生活），蜜蜂生活为阿里巴巴旗下飞猪旅行（原阿里旅行）酒店项目战略合作伙伴，湖北省城市运营服务商。主营负责飞猪旅行酒店市场开拓及运营业务,进行APP的推广和线上酒店的运营，完整结合了“线上运营”和“线下营销”两大模块，致力于通过线上解决商家实体经营中遇到的问题。目前运营酒店近4000家，专注于为酒店提供平台化服务支持，和酒店同业共同打造一个面向未来的、基于互联网创新之上的服务与体验平台。', '\xa0 \xa0 \xa0 我们有着一群对客户充满责任感和激情的完美团队，公司规模30人，涵盖销售、运营、美工、客服及行政部门。公司将为你提供舒适的办公环境，弹性的工作时间，活跃的工作氛围和创意无限的生日聚会。', '岗位描述:', '1、基于飞猪旅行未来酒店业务，进行酒店业务拓展；', '2、根据公司业务方向开拓新的酒店资源，结合市场现状为酒店提供平台推广解决方案；', '3、实现所辖区域内酒店快速覆盖、间夜增长，确保业务快速发展并建立深度业务合作关系；', '4、协同产品、运营等内部团队，推动业务及项目完成，持续优化用户体验。', '此岗位可供在校大学生求职！', '欢迎旅游管理、酒店管理大学生的加入！', '上班时间朝九晚六\xa0 \xa0 大小休\xa0 \xa0生日聚会\xa0 \xa0']","['\n        ', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n        ']"
北京阿哈科技有限公司,15-50人,天使轮,北京,['内容运营'],3-4千/月,[],"['\n        岗位职责：\n', '1、负责规划旅游线路，优化攻略内容；\n', '2、负责上传酒店信息，扩充酒店库；\n', '3、根据用户群体和APP数据反馈优化内容；\n', '4、配合公司运营部进行内容运营和用户运营的其他相关工作。\n', '\n', '我们希望与这样的同学共事\n', '1、热爱旅游是我们共同的价值观，希望你有多段旅行经历，简单来说就是会玩；\n', '2、追求对内容的把握，文字功底，有良好的审美水平和资料收集能力；\n', '3、对互联网、媒体有一定了解，对业内动态保持敏感，乐于接受新事物；\n', '\n', '如果你能为我们提供以下内容，我们必将加倍重视\n', '1、请简要介绍关于你的自由行经历，足够多的旅行经历，才能了解旅行者的需求。\n', '\n', '工作时间：\n', '要求到岗实习，一周可保证实习4天及以上，实习期3个月。\n', '9:00-18:00或10:00-19:00\n', '周末双休，节假日休息。\n', '工作地点：\n', '上地四街8号华成大厦（地铁13号线清河站步行100米）\n', '\n', '薪资：\n', '本科100/天\n', '研究生150/天\n', '\n', 'PS：请下载体验我们的APP，这里有足够的空间任由你来发挥，期待各位小伙伴的到来。\n', '\n', '关于我们\n', '阿哈路书是一个自驾游自由行服务商，我们与百度车联、腾讯车联、宝马、奔驰、长城等多家汽车厂商及系统服务商有着深度合作。现有150W汽车用户，给用户提供自驾游路线服务。\n', '\n', '\n', '\n        ']"
广州天慈国际旅行社有限公司,50-150人,上市公司,广州,['平面设计师'],5-7千/月,"['工作职责：\xa0', '1、设计、排版、制作公司各类产品广告宣传手册，广告图片、横幅', '2、品牌形象打造、商品描述美化、促销活动页面设计， 整体设计完善并管理公司VI，更新各类文档模板', '\xa03、微信H5制作', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0', '任职要求：', '1、美术设计或相关专业本科以上学历，2年以上平面设计经验，从事过旅游行业相关平面设计者优先；', '2、爱设计工作，具一定创意设计理念，根据专题内容把控设计风格', '3、熟练使用各种设计软件，如AI、CorelDRAW等相关软件应用，精通Photoshop设计， Html/CSS等；良好的视觉构图及排版能力；了解印前工艺知识', '4、能独立完成各类：包装、画册、海报等设计', '\xa0', '注：面试时请带上能代表自己个人原创的设计作品。']","['\n        ', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n        ']"
曼山旅游咨询（上海）有限公司,15-50人,未融资,上海,['销售顾问'],8-1.2万/月,"['岗位要求及职责:', '1、18-40周岁，有一定沟通能力', '2、喜欢沟通交流者优先', '3、不要求有销售经验，公司提供专业培训', '4、多元化的营销方式：面销、网销、电销皆可，你可以选择擅长的方式', '福利：', '1、国家法定节假日、双休', '2、完善的业绩奖励机制', '3、每个季度旅游奖励，两次国内，两次国外', '作息时间：八小时制\xa0\xa0\xa0\xa0周末双休，其他假期遵照国家规定', '薪资待遇：1、\xa0综合薪资10000-15000\xa0\xa0多劳多得', '有责底薪+提成（提成10%）+团队业绩提成，', '2、提供专业的入职培训，熟悉了解公司项目，企业文化和制度，掌握专业的销售技巧，快速成交客户', '3、公司办公环境好，团队氛围好', '4、职业晋升空间大。我们急需销售主管，储备干部', '曼山旅游欢迎优秀的你加入！']","['\n        ', '\n        ']"
曼山旅游咨询（上海）有限公司,15-50人,未融资,上海,['销售顾问'],8-1.2万/月,"['岗位要求及职责:', '1、18-40周岁，有一定沟通能力', '2、喜欢沟通交流者优先', '3、不要求有销售经验，公司提供专业培训', '4、多元化的营销方式：面销、网销、电销皆可，你可以选择擅长的方式', '福利：', '1、国家法定节假日、双休', '2、完善的业绩奖励机制', '3、每个季度旅游奖励，两次国内，两次国外', '作息时间：八小时制\xa0\xa0\xa0\xa0周末双休，其他假期遵照国家规定', '薪资待遇：1、\xa0综合薪资10000-15000\xa0\xa0多劳多得', '有责底薪+提成（提成10%）+团队业绩提成，', '2、提供专业的入职培训，熟悉了解公司项目，企业文化和制度，掌握专业的销售技巧，快速成交客户', '3、公司办公环境好，团队氛围好', '4、职业晋升空间大。我们急需销售主管，储备干部', '曼山旅游欢迎优秀的你加入！']","['\n        ', '\n        ']"
航天联盟（北京）国际航空服务有限公司,50-150人,未融资,长沙,['运营专员'],6-1.2万/月,"['职位描述:\xa0', '1、处理后台订单，与客户做好沟通协调工作，给旅客提供优质的服务体验；\xa0', '2、按照产品投放要求，根据订单的实际需求，实施对外采购；\xa0', '3、实时获取并掌握各航司运价数据的变化，整理出报表转产品数据分析部门；\xa0', '4、收集各供应商的销售数据变化信息，及时向数据分析部门与公司反馈；', '5、根据数据分析在各OTA平台投放机票产品进行展示销售。', '任职资格：\xa0', '1、大专以上学历，男性和理工科类专业优先考虑。\xa0', '2、有较强的互联网与电子商务思维与认知，对航空旅游、电子商务、酒店及相关行业兴趣浓厚；\xa0', '3、良好的服务意识，较强的沟通能力，缜密的逻辑思维，对商业有较深的认识与认知；\xa0', '4、服从工作安排，工作认真负责，较强的抗压与应变能力，诚实守信，良好的团队合作精神；\xa0', '5、掌握基本的计算机使用技能，熟练使用日常的办公软件；']","['\n        ', '\n        ']"
四川明腾信息技术有限公司,50-150人,未融资,成都,['互联网商务顾问/电话销售/...'],4-8千/月,"['岗位职责：', '1、客户开发与维护，发现潜在客户群，保持并促进良好业务关系；', '2、搜集与寻找客户资料，建立、更新、维护客户档案；', '3、制定销售计划，并按照计划开发或拜访客户；', '4、商务洽谈并签订商务合同；', '5、公司安排的其他事务。', '任职要求：', '1、有良好的沟通、协调能力，有服务意识和团队合作精神；', '2、善于学习、分析与总结；', '3、有责任心，能承受较大的工作压力，勇于挑战高薪；', '4、有销售相关工作经验者优先。', '\xa0', '薪资构成：基本工资+绩效工资++工龄工资+高提成+月度奖金（月均6k以上）', '工作福利：带薪年假+系统培训+节日礼物+旅游+全勤奖+年终奖+社保+其他', '晋升通道：资深商务顾问——副主任——主任——副经理——经理——总监', '\xa0', '舒适的办公环境，轻松的团队氛围，专业系统的培训，公平公开的职业发展路径，高薪等你来挑战！', '2018，明腾有你更精彩！2018，有梦一起行！']","['\n        ', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n        ']"
上海聚之信息科技有限公司,50-150人,不需要融资,上海,['市场拓展实习生'],2-4千/月,"['聘精英，共同发展', '1.如果你只是想找个地方落脚，骑马找马的，你是想朝九晚五，轻轻松松混日子的，你是想混个底薪的，请不要投此简历！', '2.如果你有梦想，肯坚持，够勤奋，这里会让你得到很多你想要的。让你知道什么叫做年少，位高，权重，多金！', '工作责任', '1.通过电话和邮件进行产品销售，与团队销售人员合作完成各项销售指标；', '2.了解客户需求, 寻求销售机会。', '3.建立和维护客户档案促进销售进度，提高客户满意度；', '4.做好客户后期维护工作，拓展与老客户的业务，形成持续销售。', '5.收集和分析客户信息及市场数据，定期反馈工作总结。', '\xa0职位要求', '1.电话销售，会展相关的销售经验优先;', '2.对IT、互联网应用、电子商务相关知识感兴趣， IT、电子商务、市场营销，相关专业优先;', '3.年龄22—25岁（我们只招热血有志之士）；', '4.可考虑应届毕业生，或实习生；', '5.学历不限（只要你努力，你的所得将远远大于你的学历）；', '6.口齿清晰、普通话流利、有较强的表达能力和沟通能力', '7.性格开朗有亲和力，有良好的服务意识和团队合作意识；', '8.有强烈的进取心,能吃苦,富有开拓精神,具有敬业精神,有强烈的竞争意识,较强服务意识,能积极面对工作挑战。', '您将获得：', '1.（2000-4000）底薪+提成（6%-20%）+业绩奖金 +住宿+餐补+交通；', '2.工作时间：9：00-18：00做五休二，国家节假日正常放假;', '3.公司分红，无论何时就职，做得多分的多，人人有份（你为公司战到最后一班岗，公司年底为你添砖加瓦）', '4.您将在舒适的办公环境中办公并且加入到一个年轻充满活力的团队；', '5.专业培训体系：新销售正式入职前会有岗前培训，后还有不定期的旨在提升销售技能和管理技能的培训课程。', '6.良好的晋升空间：（晋升不受工作年限限制）提供广阔的职业能力提升平台和晋升机制（初级销售-中级销售-主管-销售经理—销售总监）', '7.公司建立了员工关怀制度，对员工生日.业余文体活动等有一系列关心和鼓励政策；', '8.公司不定期组织优秀员工进行旅游和野外拓训等活动', '9.工作过程中遇到各种问题你的同事，经理无条件的帮助你解决（公司讲究团队合作，没有完美的个人，只有完美的团队）', '如果你对以上满意，并符合以下这些条件，请申请职位，我们会专人联系你']","['\n        ', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n        ']"
上海聚之信息科技有限公司,50-150人,不需要融资,上海,['销售--客户代表'],6-1万/月,"['诚聘精英，共同发展', '1.如果你只是想找个地方落脚，骑马找马的，你是想朝九晚五，轻轻松松混日子的，你是想混个底薪的，请不要投此简历！', '2.如果你有梦想，肯坚持，够勤奋，这里会让你得到很多你想要的。让你知道什么叫做年少，位高，权重，多金！', '工作责任', '1.通过电话和邮件进行产品销售，与团队销售人员合作完成各项销售指标；', '2.了解客户需求, 寻求销售机会。', '3.建立和维护客户档案促进销售进度，提高客户满意度；', '4.做好客户后期维护工作，拓展与老客户的业务，形成持续销售。', '5.收集和分析客户信息及市场数据，定期反馈工作总结。', '\xa0职位要求', '1.电话销售，会展相关的销售经验优先;', '2.对IT、互联网应用、电子商务相关知识感兴趣， IT、电子商务、市场营销，相关专业优先;', '3.年龄23—32岁（我们只招热血有志之士）；', '4.学历不限（只要你努力，你的所得将远远大于你的学历）；', '5.口齿清晰、普通话流利、有较强的表达能力和沟通能力', '6.性格开朗有亲和力，有良好的服务意识和团队合作意识；', '7.有强烈的进取心,能吃苦,富有开拓精神,具有敬业精神,有强烈的竞争意识,较强服务意识,能积极面对工作挑战。', '您将获得：', '1.（3000-4500）底薪+提成（6%-20%）+业绩奖金 +住宿+餐补+交通；', '2.工作时间：9：00-18：00做五休二，国家节假日正常放假;', '3.公司分红，无论何时就职，做得多分的多，人人有份（你为公司战到最后一班岗，公司年底为你添砖加瓦）', '4.您将在舒适的办公环境中办公并且加入到一个年轻充满活力的团队；', '5.专业培训体系：新销售正式入职前会有岗前培训，后还有不定期的旨在提升销售技能和管理技能的培训课程。', '6.良好的晋升空间：（晋升不受工作年限限制）提供广阔的职业能力提升平台和晋升机制（初级销售-中级销售-主管-销售经理—销售总监）', '7.公司建立了员工关怀制度，对员工生日.业余文体活动等有一系列关心和鼓励政策；', '8.公司不定期组织优秀员工进行旅游和野外拓训等活动', '9.工作过程中遇到各种问题你的同事，经理无条件的帮助你解决（公司讲究团队合作，没有完美的个人，只有完美的团队）', '如果你对以上满意，并符合以下这些条件，请申请职位，我们会专人联系你']","['\n        ', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n        ']"
上海汇康商贸有限公司,15-50人,未融资,上海,['电商店铺运营助理'],6-8千/月,"['此岗位为运营储备岗！只要通过公司考核，达到运营店铺的要求即可单独运营店铺！', '岗位职责：', '1、协助站内外活动的报名和管理；', '2、协助店铺日常维护、产品信息更新、简单的老客户维护；', '3、学习采集、监控店铺重要的营销数据、交易数据；', '4、协助店铺及产品优化，改进用户体验（包括店铺架构、分类页、导航页和商品详情页）；', '5、平台规则，产品知识的更新学习；', '6、SEO优化；', '7、直通车维护。', '任职要求：', '1、大专及以上学历，1年左右运营助理或运营经验；', '2、热爱电子商务，对电商运营有浓厚的兴趣且有清晰的职业规划；', '3、对数字敏感，善于分析数据之间的相关性优先；', '4、不满现状的，力求靠自己改变命运的，对于生活和工作有无限热情的，那么请不要犹豫了；', '一份耕耘一份收获，不相信这个真理的请绕道。', '上班时间：早9晚6；', '福利：饭补，生日补贴，每月一次团建活动，节日福利(三八女神节、六一儿童节、夏季送清凉物资、端午、中秋、春节等等），员工体检，员工及小孩的商业保险等；', '每年1-2次团队外出旅游的机会，含一次出国游（往年出游国家是韩国、新加坡、越南的芽庄、泰国、日本）等等', '融洽的工作氛围，很Nice的老板，青年才俊欢迎加入~~', '公司地处浦东金桥锦绣申江，商务园区，办公环境优美，交通便利。', '频繁跳槽者勿扰。']","['\n        ', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n        ']"
觅蕊合宅国际文化传媒（北京）有限公司,少于15人,未融资,北京,['新媒体运营'],5-6千/月,"['如果你对一成不变的现状心生厌倦，', '想换一种相对独立从容，有温情的生活方式', '如果你正年轻，', '想做一番有成就的事业，但又觉得城市很虚空', '那么，来觅蘂合宅吧。', '聚焦于精品民宿、旅游升级等领域，', '发现并传播那些精彩的瞬间、美好的生活、以及卓越的人生。\xa0', '这里不避世，也有人情江湖、浮躁喧嚣，', '日出日落，云卷云舒就在眼前，', '还有洁净的食物，和清新的空气', '山川风月的美好都已备好', '觅蘂合宅以诚意招贤', '只为寻找气质相近的合伙人', '所以，如果你认同觅蘂合宅的价值观', '如果你热爱村野，热爱民宿', '愿意和我们一起构建美好旅居生活', '欢迎你加入我们奔跑的队伍。', '可能不止是一份简单的工作，希望它也是你喜欢可以能够为之去奋斗的事业和理想。愿景是睡遍天下的美宿，晨昏忧乐，放旷烟霞！我们正在做个旅游民宿共享社群直播视频TV平台，诚邀你一起加入。换一种新的生活方式\xa0春暖花开面朝大海\xa0游山玩水顺便赚点钱。今年我们打算优选全球百家民宿酒店做直播视频。希望你是那位做的了主播，或是剪辑，或是运营志同道合的合伙人。']","['\n        ', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n        ']"
中青旅联科（北京）公关顾问有限公司,150-500人,不需要融资,北京,['活动实习生'],1-2千/月,[],"['\n        工作职责：\n', '1.在客户经理指导下，完成活动策划案的撰写以及相关信息的搜集与文档的撰写；\n', '2.协助进行与制作、设备、演艺、搭建等供应商的沟通工作；\n', '3.协助大型会议现场服务工作以及活动现场执行工作。\n', '\n', '任职要求：\n', '1.大学本科在校学生或以上学历，中文/新闻/市场营销/传播学／旅游管理等相关专业优先，有主流企业品牌/市场部实习经验者优先；\n', '2.责任心强，细致认真，具有团队合作精神以及良好的组织协调能力；\n', '3.擅于沟通，表达能力强，具有良好的英语听说读写能力；\n', '4.文字能力强，学生时期有较多的活动策划、执行经历者优先；\n', '5.大三大四在校生均可\n', '薪资100/天\n        ']"
成都盛驰环保科技有限公司,2000人以上,D轮及以上,成都,['销售顾问'],4-7千/月,"['【招聘要求】：', '1、18周岁以上，专业不限，男女不限，有无经验均可（无经验的前期有师傅教和带，并有系统专业化的培训。）；', '2、性格坚韧，思维敏捷，具有良好的应变能力，具备一定的抗压能力；', '3、口齿清晰、表达能力较好，有一定的亲和力。', '【岗位职责】:', '1、负责公司产品的销售及推广；', '2、熟练掌握公司产品的适用范围和使用方法，及时向客户反馈产品的有关信息；', '3、定期和客户联系沟通，了解客户的使用感，建立长期的合作关系。', '【福利待遇】', '1、月结：底薪3500+提成10%～35%+提升奖励；', '2、日结：高提成+高奖金，（100--500）当天结算，上不封顶。奖励：日奖+周奖+月奖+季奖+年奖；', '3、公司提供免费住宿，有洗衣机，厨房、WiFi，，晚上可在宿舍吃饭；', '4、公司提供免费培训，完善的产品知识培训、销售技巧培训、管理技能培训、职业拓展训练；', '5、公司所有的提升都是由内部员工中晋升，不外招。晋升阶梯：销售专员—销售主管—销售副经理—销售经理；', '6、集团公司每年组织2—3次国际国内旅游，公司内定期聚会、野外生存、户外拓展训练假日旅游、生日Party、带薪年假；', '7、公司每周不定时提供水果、零食。', '【工作时间】：8：00-18：00午休两个小时，月休四天（每周末单休），国家法定节假日正常休。', '【公司地址】：青羊区鼓楼街世界贸易中心A座10楼1005室。', '【公交路线】：顺城大街站或青少年宫站即可（可乘坐1路、48路、52路、55路、56路、56A路、61路、138路、64路、98路、99路、341路)。', '【地铁路线】：4号线到太升南路站D出口; 1号线/4号线到骡马市。', '公司直招，无任何收费！！！']","['\n        ', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n        ']"
四川省启途行国际旅行社有限责任公司武侯分公司,15-50人,未融资,成都,['飞猪平台运营'],2-4千/月,[],"['\n        飞猪平台运营 \n', '岗位职责： \n', '1、负责公司旅游产品的线上运营，包括产品包装上线、销推广、流量转化、售前服务等系统性的工作；\n', '2.对公司旅游产品的销售周期、库存、价格进行维护，提炼产品卖点和特色，通过产品的包装优化，提升流量到订单的转化率；\n', '3.根据当前的市场情况及公司的要求，组织策划相应的运营活动，聚集流量和人气，提升销售；\n', '4.监控运营数据，定期输出运营报告，总结经验，制定持续改进、优化的目标及计划。\n', ' \n', '岗位要求：\n', '1、专科及以上学历，思维敏捷，善于沟通，为人正直，有自己的想法。\n', '2、熟练使用office办公软件，数据分析及逻辑分析能力强。\n', '3、有电商运营经验或同行业职业者优先考虑。\n', '4、热爱旅游行业优先考虑。\n        ']"
波塔斯（北京）科技有限公司,15-50人,A轮,广州,['线上活动策划/线上活动运营'],10-1.5万/月,[],"['\n        职位描述：\n', '1.根据客户社交媒体和电商平台的营销需求，制订以会员拉新和交易转化为核心目标的营销策略以及营销活动方案。\n', '2.深入了解客户需求、目标、资源和现状，根据项目KPI及客户要求，洞察分析相关行业、市场和消费者现状，提出具有针对性且具逻辑性的营销策略思路，独立完成方案撰写及客户提案沟通。\n', '3.根据客户、团队内部及公司层面所能提供的商务资源支持，策划以落地跨界/异业合作项目。\n', '4.根据客户需求准备提案，并根据客户资源范围内的要求，修改和优化策划方案，在资源范围内求最优解。\n', '5.能够对内和对外沟通，对内包括与设计师、产品、技术等部门对接，落地活动方案并把控活动质量，对外与客户沟通进度并解答客户疑问。\n', '6.完成领导交办的其他临时性工作。\n', '\n', '任职资格：\n', '·统招本科以上学历，市场营销、新闻学、广告学、传播学、市场营销等相关专业优先；\n', '·2年以上新媒体运营、用户运营、线上活动运营、全案策划或电商策划经验者，有完整撰写策划案的能力；\n', '·学习能力出色，脑洞大、创意多，有一定商务思维和跨界合作思维，有相关资源者优先；\n', '·有良好的沟通能力，具备服务意识和精神（能够保持与甲方持续沟通的状态），责任心和抗压能力出色，有成就感导向。\n', '·有旅游类客户或航空公司类客户服务经验者优先。\n        ']"
广州巨有文化发展有限公司,15-50人,A轮,广州,['互联网产品经理'],8-1.5万/月,"['产品经理助理', '岗位职责：', '1. 负责智慧旅游行业SAAS化平台产品规划设计，定制产品策略及商业路径，跟进方案拆解及产品迭代上线；', '2. 能够跟踪分析挖掘景区/旅行社或终端用户的痛点及场景产品，提出优秀的竞对产品设计方案，并快速推进上线迭代；', '3. 竞品分析（能举一反三，触类旁通），了解自助类行业发展趋势，形成方案或报表，组织团队进行竞品分析，输出更优迭代方案；', '4. 独立输出高质量的RPD文档，并协调设计部门、开发部门、运营部门、业务部门，进行产品需求的功能说明和需求评审；', '5. 积极、主动推进产品实现，并能够根据客户体验反馈；拟定迭代方案，不断迭代产品，提升产品的综合竞争力；', '职位要求：', '1、全日制本科及以上学历，拥有PMP证书者优先；', '2、1年以上互联网产品经理助理工作经验；', '3、有成功组织设计开发过旅游类产品、SaaS或CRM等项目经验者优先；', '4、较强的逻辑思维能力、学习创新能力、数据分析能力，可以独立撰写产品文档，熟练掌握产品需求分析、设计技巧；', '5、有较强的项目管理能力，善于跨部门组织、沟通和协调资源，良好的团队合作意识，能承受较大的工作压力，对工作有责任心、积极主动完成工作；', '6、熟练使用Axure\\Visio\\Mindmanager\\PPT等常用软件，熟悉版本管理工具SVN、git等；', '7、对互联网充满激情，关注旅游相关行业，有移动端产品经验者优先。']","['\n        ', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n        ']"
深圳市艾迪尔斯电路板有限公司,15-50人,未融资,深圳,['外贸专员/助理'],4-8千/月,"['任职资格：', '1、可接受大专以上（含大专）应届毕业生，要求英语或国际贸易专业，英语4级及以上，能够自由地运用英语进行邮件书写、能用口语沟通者优先考虑。', '2、键盘打字速度优良、熟悉电脑基本操作。', '3、热爱外贸销售工作，强烈的学习热情和愿望，有刻苦专研的精神，人生目标明确清晰，有先付出后收获的人生态度和正确的个人价值观。', '岗位职责：', '1、从事工业类PCB线路板的外贸销售工作，主要目标市场：欧洲，北美，中东等地。', '2、通过网络平台搜索客户的信息，进行开发跟进。', '3、具有敏锐的销售机会有把握能力，能够对客户的订单，货款风险进行相应的分析与把控。', '4、能够根据公司的销售目标完成个人的销售任务。', '5、每周对销售数据进行报告汇总，并规划提出下一阶段的工作计划。', '福利待遇：', '1、底薪4000起，提成3%-5%+新客户开发奖+业绩完成奖，\xa0 薪资无上限。\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 \xa0', '2、年终奖、绩效奖金、业绩完成奖、新客户开发奖、伯乐奖、建言奖、带薪年假、带薪培训；', '3、转正后公司为员工购买社保；', '4、企业内、外部系统培训；', '5、每年定期体检、团队旅游、拓展；', '6、每个工作日下午茶、每月生日礼物等。', '7、每月部门聚餐、K歌活动等；', '8、公司核心骨干成员有望享受公司分红；', '9、入职满3年后，公司为员工报销小孩上幼儿园的费用，且有满周年的额外奖金和庆祝活动', '工作时间：', '1、朝九晚六，一周工作5天半，周六下午和周日休息。', '2、国家法定假日正常休息。', '工作地址', '深圳宝安西乡臣田宝民二路伟信达大厦808室']","['\n        ', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n', '\n        ']"
成都麦地不动产经纪有限责任公司,50-150人,不需要融资,成都,['房屋经纪人'],6-1.2万/月,"['\xa0岗位职责：', '1、负责客户的接待，为客户提供专业的二手房置业咨询服务。', '2、根据客户需求为客户提供匹配的房源信息；陪同客户看房，进行磋商谈判，促成交易达成；', '3、负责公司资源开发与维护，与客户建立良好的业务合作关系', '岗位要求：', '1、系统的培训，让你从行业小白变为专业经纪人', '2、各种现金奖励+季度旅游+年度旅游+福利体检+年终奖等', '我们这里不看学历，我们凭实力论英雄！', '我们提供公平竞争的晋升平台！', '只要你敢于挑战，我们就敢给你足够的平台展现自己！', '欢迎您加入麦地，分红多多，福利多多，拿到手软！！', '公司地址：成都高新区环球中心W6-909 \xa0']","['\n        ', '\n        ']"
波塔斯（北京）科技有限公司,15-50人,A轮,北京,['客户运营/客户执行/AE'],10-1.6万/月,[],"['\n        职位描述：\n', '中后台岗位，支持销售、客户经理或项目经理，拓展潜在大客户或维护现有客户。\n', '\n', '岗位职责：\n', '1、对外，根据不同客户、不同项目的周期（接触、拓展、运营），支持销售、客户经理或项目经理完成各类商务材料。例如接触期和拓展期，可能撰写的内容包括客户调研、需求分析、行业分析、公司解决方案说明、成本和收益测算等；在运营期，根据客户需求不同，可能包括撰写媒介策略和媒介计划、营销方案、行业调研、内容与KOL运营、数据分析报告、结项报告等；\n', '2、对内，支持项目经理或客户经理，协调产品研发、设计以及策划、文案和信息流优化师团队，落地项目执行；\n', '3、作为公司的核心部门优化公司的制度化建设，开展项目管理，提出流程优化方案。 \n', '\n', '任职要求：\n', '1、本科以上学历，对旅游/民航行业、数字营销、旅游零售及消费品以及电商行业有了解或有工作经验的优先；\n', '2、能够在面试/笔试中证明自己有足够的学习能力，快速学习一个行业以及执行操作细节；\n', '3、责任心足够强，有出色的沟通能力；\n', '4、有足够的成长意愿，不愿意吃苦和自我成长的同学就算了；\n', '5、有PPT能力者优先，如果没有，请有充足的意愿提升PPT能力。\n        ']"
锦江区时光素描摄影工作室,150-500人,未融资,成都,['摄影助理'],1-2千/月,"['岗位要求：', '1、年龄18-25岁.', '2、能吃苦耐劳，立志在摄影行业有所作为，对摄影方面的知识有一定了解', '3、有同行业1年以上工作经验者优先', '岗位职责：', '1、负责拍摄前布局，了解拍照客人基本情况。', '2、负责拍摄时调节拍摄气氛，灯光、POSE等配合。', '3、负责拍摄后关心客人。', '4、负责管理影棚环境及资产。', '三、福利待遇：', '1、社保、医保福利，让您工作无后顾之忧；', '2、每周休1天；', '3、带薪年假，劳逸结合；', '4、生日假、入司周年庆、全司祝贺且发放礼品；', '5、每月团队聚餐，让团队更团结更热情；', '6、旅游大奖，国内国外免费旅游；', '7、不定期组织旅游或团队活动，让你放松身心。', '工作地址', '成都\xa0-\xa0锦江区\xa0-\xa0盐市口\xa0- 盐市口黄金大厦B座5楼']","['\n        ', '\n        ']"
